city,series,event_ticker,ticker,target_date,strike_type,floor_strike,cap_strike,expiration_value,result,last_price_dollars,previous_yes_bid_dollars,previous_yes_ask_dollars,open_time,close_time,settlement_ts,subtitle,volume_fp
ATL,KXHIGHTATL,KXHIGHTATL-26MAR17,KXHIGHTATL-26MAR17-T45,2026-03-17,less,,45,48.00,no,0.0100,0.0000,1.0000,2026-03-16T14:00:00Z,2026-03-18T04:00:00Z,2026-03-18T11:34:59.218288Z,,17470.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR17,KXHIGHTATL-26MAR17-T52,2026-03-17,greater,52,,48.00,no,0.0100,0.0000,1.0000,2026-03-16T14:00:00Z,2026-03-18T04:00:00Z,2026-03-18T11:34:59.218288Z,,10734.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR18,KXHIGHTATL-26MAR18-B51.5,2026-03-18,between,51,52,57.00,no,0.0100,0.0000,1.0000,2026-03-17T14:00:00Z,2026-03-19T05:00:00Z,2026-03-19T11:32:40.826266Z,,4454.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR18,KXHIGHTATL-26MAR18-B53.5,2026-03-18,between,53,54,57.00,no,0.0100,0.0000,1.0000,2026-03-17T14:00:00Z,2026-03-19T05:00:00Z,2026-03-19T11:32:40.826266Z,,14510.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR18,KXHIGHTATL-26MAR18-B55.5,2026-03-18,between,55,56,57.00,no,0.0100,0.0000,1.0000,2026-03-17T14:00:00Z,2026-03-19T05:00:00Z,2026-03-19T11:32:40.826266Z,,28098.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR18,KXHIGHTATL-26MAR18-B57.5,2026-03-18,between,57,58,57.00,yes,0.9900,0.0000,1.0000,2026-03-17T14:00:00Z,2026-03-19T05:00:00Z,2026-03-19T11:32:40.826266Z,,20131.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR18,KXHIGHTATL-26MAR18-T51,2026-03-18,less,,51,57.00,no,0.0100,0.0000,1.0000,2026-03-17T14:00:00Z,2026-03-19T05:00:00Z,2026-03-19T11:32:40.826266Z,,5974.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR18,KXHIGHTATL-26MAR18-T58,2026-03-18,greater,58,,57.00,no,0.0100,0.0000,1.0000,2026-03-17T14:00:00Z,2026-03-19T05:00:00Z,2026-03-19T11:32:40.826266Z,,26297.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR19,KXHIGHTATL-26MAR19-B64.5,2026-03-19,between,64,65,69.00,no,0.0100,0.0000,1.0000,2026-03-18T14:00:00Z,2026-03-20T05:00:00Z,2026-03-20T11:32:20.814542Z,,9301.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR19,KXHIGHTATL-26MAR19-B66.5,2026-03-19,between,66,67,69.00,no,0.0100,0.0000,1.0000,2026-03-18T14:00:00Z,2026-03-20T05:00:00Z,2026-03-20T11:32:20.814542Z,,16760.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR19,KXHIGHTATL-26MAR19-B68.5,2026-03-19,between,68,69,69.00,yes,0.9900,0.0000,1.0000,2026-03-18T14:00:00Z,2026-03-20T05:00:00Z,2026-03-20T11:32:20.814542Z,,25916.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR19,KXHIGHTATL-26MAR19-B70.5,2026-03-19,between,70,71,69.00,no,0.0100,0.0000,1.0000,2026-03-18T14:00:00Z,2026-03-20T05:00:00Z,2026-03-20T11:32:20.814542Z,,15830.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR19,KXHIGHTATL-26MAR19-T64,2026-03-19,less,,64,69.00,no,0.0100,0.0000,1.0000,2026-03-18T14:00:00Z,2026-03-20T05:00:00Z,2026-03-20T11:32:20.814542Z,,7579.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR19,KXHIGHTATL-26MAR19-T71,2026-03-19,greater,71,,69.00,no,0.0100,0.0000,1.0000,2026-03-18T14:00:00Z,2026-03-20T05:00:00Z,2026-03-20T11:32:20.814542Z,,16968.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR20,KXHIGHTATL-26MAR20-B72.5,2026-03-20,between,72,73,77.00,no,0.0100,0.0000,1.0000,2026-03-19T14:00:00Z,2026-03-21T05:00:00Z,2026-03-21T11:32:40.897657Z,,6384.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR20,KXHIGHTATL-26MAR20-B74.5,2026-03-20,between,74,75,77.00,no,0.0100,0.0000,1.0000,2026-03-19T14:00:00Z,2026-03-21T05:00:00Z,2026-03-21T11:32:40.897657Z,,19347.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR20,KXHIGHTATL-26MAR20-B76.5,2026-03-20,between,76,77,77.00,yes,0.9900,0.0000,1.0000,2026-03-19T14:00:00Z,2026-03-21T05:00:00Z,2026-03-21T11:32:40.897657Z,,19861.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR20,KXHIGHTATL-26MAR20-B78.5,2026-03-20,between,78,79,77.00,no,0.0100,0.0000,1.0000,2026-03-19T14:00:00Z,2026-03-21T05:00:00Z,2026-03-21T11:32:40.897657Z,,16707.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR20,KXHIGHTATL-26MAR20-T72,2026-03-20,less,,72,77.00,no,0.0100,0.0000,1.0000,2026-03-19T14:00:00Z,2026-03-21T05:00:00Z,2026-03-21T11:32:40.897657Z,,5411.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR20,KXHIGHTATL-26MAR20-T79,2026-03-20,greater,79,,77.00,no,0.0100,0.0000,1.0000,2026-03-19T14:00:00Z,2026-03-21T05:00:00Z,2026-03-21T11:32:40.897657Z,,12360.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR21,KXHIGHTATL-26MAR21-B80.5,2026-03-21,between,80,81,84.00,no,0.0100,0.0000,1.0000,2026-03-20T14:00:00Z,2026-03-22T05:00:00Z,2026-03-22T11:32:40.870919Z,,6229.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR21,KXHIGHTATL-26MAR21-B82.5,2026-03-21,between,82,83,84.00,no,0.0100,0.0000,1.0000,2026-03-20T14:00:00Z,2026-03-22T05:00:00Z,2026-03-22T11:32:40.870919Z,,36363.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR21,KXHIGHTATL-26MAR21-B84.5,2026-03-21,between,84,85,84.00,yes,0.9900,0.0000,1.0000,2026-03-20T14:00:00Z,2026-03-22T05:00:00Z,2026-03-22T11:32:40.870919Z,,18401.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR21,KXHIGHTATL-26MAR21-B86.5,2026-03-21,between,86,87,84.00,no,0.0100,0.0000,1.0000,2026-03-20T14:00:00Z,2026-03-22T05:00:00Z,2026-03-22T11:32:40.870919Z,,6080.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR21,KXHIGHTATL-26MAR21-T80,2026-03-21,less,,80,84.00,no,0.0100,0.0000,1.0000,2026-03-20T14:00:00Z,2026-03-22T05:00:00Z,2026-03-22T11:32:40.870919Z,,5553.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR21,KXHIGHTATL-26MAR21-T87,2026-03-21,greater,87,,84.00,no,0.0100,0.0000,1.0000,2026-03-20T14:00:00Z,2026-03-22T05:00:00Z,2026-03-22T11:32:40.870919Z,,4522.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR22,KXHIGHTATL-26MAR22-B82.5,2026-03-22,between,82,83,84.00,no,0.0100,0.0000,1.0000,2026-03-21T14:00:00Z,2026-03-23T05:00:00Z,2026-03-23T11:32:21.177327Z,,17390.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR22,KXHIGHTATL-26MAR22-B84.5,2026-03-22,between,84,85,84.00,yes,0.9900,0.0000,1.0000,2026-03-21T14:00:00Z,2026-03-23T05:00:00Z,2026-03-23T11:32:21.177327Z,,16843.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR22,KXHIGHTATL-26MAR22-B86.5,2026-03-22,between,86,87,84.00,no,0.0100,0.0000,1.0000,2026-03-21T14:00:00Z,2026-03-23T05:00:00Z,2026-03-23T11:32:21.177327Z,,8802.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR22,KXHIGHTATL-26MAR22-B88.5,2026-03-22,between,88,89,84.00,no,0.0100,0.0000,1.0000,2026-03-21T14:00:00Z,2026-03-23T05:00:00Z,2026-03-23T11:32:21.177327Z,,5614.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR22,KXHIGHTATL-26MAR22-T82,2026-03-22,less,,82,84.00,no,0.0100,0.0000,1.0000,2026-03-21T14:00:00Z,2026-03-23T05:00:00Z,2026-03-23T11:32:21.177327Z,,17919.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR22,KXHIGHTATL-26MAR22-T89,2026-03-22,greater,89,,84.00,no,0.0100,0.0000,1.0000,2026-03-21T14:00:00Z,2026-03-23T05:00:00Z,2026-03-23T11:32:21.177327Z,,1784.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR23,KXHIGHTATL-26MAR23-B76.5,2026-03-23,between,76,77,81.00,no,0.0100,0.0000,1.0000,2026-03-22T14:00:00Z,2026-03-24T05:00:00Z,2026-03-24T11:32:30.804891Z,,33929.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR23,KXHIGHTATL-26MAR23-B78.5,2026-03-23,between,78,79,81.00,no,0.0100,0.0000,1.0000,2026-03-22T14:00:00Z,2026-03-24T05:00:00Z,2026-03-24T11:32:30.804891Z,,26933.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR23,KXHIGHTATL-26MAR23-B80.5,2026-03-23,between,80,81,81.00,yes,0.9900,0.0000,1.0000,2026-03-22T14:00:00Z,2026-03-24T05:00:00Z,2026-03-24T11:32:30.804891Z,,25071.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR23,KXHIGHTATL-26MAR23-B82.5,2026-03-23,between,82,83,81.00,no,0.0100,0.0000,1.0000,2026-03-22T14:00:00Z,2026-03-24T05:00:00Z,2026-03-24T11:32:30.804891Z,,12816.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR23,KXHIGHTATL-26MAR23-T76,2026-03-23,less,,76,81.00,no,0.0100,0.0000,1.0000,2026-03-22T14:00:00Z,2026-03-24T05:00:00Z,2026-03-24T11:32:30.804891Z,,23115.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR23,KXHIGHTATL-26MAR23-T83,2026-03-23,greater,83,,81.00,no,0.0100,0.0000,1.0000,2026-03-22T14:00:00Z,2026-03-24T05:00:00Z,2026-03-24T11:32:30.804891Z,,9715.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR24,KXHIGHTATL-26MAR24-B58.5,2026-03-24,between,58,59,70.00,no,0.0100,0.0000,1.0000,2026-03-23T14:00:00Z,2026-03-25T05:00:00Z,2026-03-25T11:33:50.943871Z,,3796.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR24,KXHIGHTATL-26MAR24-B60.5,2026-03-24,between,60,61,70.00,no,0.0100,0.0000,1.0000,2026-03-23T14:00:00Z,2026-03-25T05:00:00Z,2026-03-25T11:33:50.943871Z,,2160.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR24,KXHIGHTATL-26MAR24-B62.5,2026-03-24,between,62,63,70.00,no,0.0100,0.0000,1.0000,2026-03-23T14:00:00Z,2026-03-25T05:00:00Z,2026-03-25T11:33:50.943871Z,,10971.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR24,KXHIGHTATL-26MAR24-B64.5,2026-03-24,between,64,65,70.00,no,0.0100,0.0000,1.0000,2026-03-23T14:00:00Z,2026-03-25T05:00:00Z,2026-03-25T11:33:50.943871Z,,16676.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR24,KXHIGHTATL-26MAR24-T58,2026-03-24,less,,58,70.00,no,0.0100,0.0000,1.0000,2026-03-23T14:00:00Z,2026-03-25T05:00:00Z,2026-03-25T11:33:50.943871Z,,4338.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR24,KXHIGHTATL-26MAR24-T65,2026-03-24,greater,65,,70.00,yes,0.9900,0.0000,1.0000,2026-03-23T14:00:00Z,2026-03-25T05:00:00Z,2026-03-25T11:33:50.943871Z,,16266.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR25,KXHIGHTATL-26MAR25-B60.5,2026-03-25,between,60,61,69.00,no,0.0100,0.0000,1.0000,2026-03-24T14:00:00Z,2026-03-26T05:00:00Z,2026-03-26T11:32:35.529481Z,,1337.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR25,KXHIGHTATL-26MAR25-B62.5,2026-03-25,between,62,63,69.00,no,0.0100,0.0000,1.0000,2026-03-24T14:00:00Z,2026-03-26T05:00:00Z,2026-03-26T11:32:35.529481Z,,3278.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR25,KXHIGHTATL-26MAR25-B64.5,2026-03-25,between,64,65,69.00,no,0.0100,0.0000,1.0000,2026-03-24T14:00:00Z,2026-03-26T05:00:00Z,2026-03-26T11:32:35.529481Z,,5094.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR25,KXHIGHTATL-26MAR25-B66.5,2026-03-25,between,66,67,69.00,no,0.0100,0.0000,1.0000,2026-03-24T14:00:00Z,2026-03-26T05:00:00Z,2026-03-26T11:32:35.529481Z,,13071.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR25,KXHIGHTATL-26MAR25-T60,2026-03-25,less,,60,69.00,no,0.0100,0.0000,1.0000,2026-03-24T14:00:00Z,2026-03-26T05:00:00Z,2026-03-26T11:32:35.529481Z,,2572.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR25,KXHIGHTATL-26MAR25-T67,2026-03-25,greater,67,,69.00,yes,0.9900,0.0000,1.0000,2026-03-24T14:00:00Z,2026-03-26T05:00:00Z,2026-03-26T11:32:35.529481Z,,22392.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR26,KXHIGHTATL-26MAR26-B79.5,2026-03-26,between,79,80,80.00,yes,0.9900,0.0000,1.0000,2026-03-25T14:00:00Z,2026-03-27T05:00:00Z,2026-03-27T11:32:37.950163Z,,12122.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR26,KXHIGHTATL-26MAR26-B81.5,2026-03-26,between,81,82,80.00,no,0.0100,0.0000,1.0000,2026-03-25T14:00:00Z,2026-03-27T05:00:00Z,2026-03-27T11:32:37.950163Z,,19125.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR26,KXHIGHTATL-26MAR26-B83.5,2026-03-26,between,83,84,80.00,no,0.0100,0.0000,1.0000,2026-03-25T14:00:00Z,2026-03-27T05:00:00Z,2026-03-27T11:32:37.950163Z,,9155.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR26,KXHIGHTATL-26MAR26-B85.5,2026-03-26,between,85,86,80.00,no,0.0100,0.0000,1.0000,2026-03-25T14:00:00Z,2026-03-27T05:00:00Z,2026-03-27T11:32:37.950163Z,,6760.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR26,KXHIGHTATL-26MAR26-T79,2026-03-26,less,,79,80.00,no,0.0100,0.0000,1.0000,2026-03-25T14:00:00Z,2026-03-27T05:00:00Z,2026-03-27T11:32:37.950163Z,,6977.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR26,KXHIGHTATL-26MAR26-T86,2026-03-26,greater,86,,80.00,no,0.0100,0.0000,1.0000,2026-03-25T14:00:00Z,2026-03-27T05:00:00Z,2026-03-27T11:32:37.950163Z,,6355.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR27,KXHIGHTATL-26MAR27-B83.5,2026-03-27,between,83,84,84.00,yes,0.9900,0.0000,1.0000,2026-03-26T14:00:00Z,2026-03-28T05:00:00Z,2026-03-28T11:33:07.940731Z,,25374.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR27,KXHIGHTATL-26MAR27-B85.5,2026-03-27,between,85,86,84.00,no,0.0100,0.0000,1.0000,2026-03-26T14:00:00Z,2026-03-28T05:00:00Z,2026-03-28T11:33:07.940731Z,,17372.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR27,KXHIGHTATL-26MAR27-B87.5,2026-03-27,between,87,88,84.00,no,0.0100,0.0000,1.0000,2026-03-26T14:00:00Z,2026-03-28T05:00:00Z,2026-03-28T11:33:07.940731Z,,5229.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR27,KXHIGHTATL-26MAR27-B89.5,2026-03-27,between,89,90,84.00,no,0.0100,0.0000,1.0000,2026-03-26T14:00:00Z,2026-03-28T05:00:00Z,2026-03-28T11:33:07.940731Z,,3586.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR27,KXHIGHTATL-26MAR27-T83,2026-03-27,less,,83,84.00,no,0.0100,0.0000,1.0000,2026-03-26T14:00:00Z,2026-03-28T05:00:00Z,2026-03-28T11:33:07.940731Z,,36114.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR27,KXHIGHTATL-26MAR27-T90,2026-03-27,greater,90,,84.00,no,0.0100,0.0000,1.0000,2026-03-26T14:00:00Z,2026-03-28T05:00:00Z,2026-03-28T11:33:07.940731Z,,4490.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR28,KXHIGHTATL-26MAR28-B66.5,2026-03-28,between,66,67,70.00,no,0.0100,0.0000,1.0000,2026-03-27T14:00:00Z,2026-03-29T05:00:00Z,2026-03-29T11:32:17.991963Z,,10590.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR28,KXHIGHTATL-26MAR28-B68.5,2026-03-28,between,68,69,70.00,no,0.0100,0.0000,1.0000,2026-03-27T14:00:00Z,2026-03-29T05:00:00Z,2026-03-29T11:32:17.991963Z,,12830.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR28,KXHIGHTATL-26MAR28-B70.5,2026-03-28,between,70,71,70.00,yes,0.9900,0.0000,1.0000,2026-03-27T14:00:00Z,2026-03-29T05:00:00Z,2026-03-29T11:32:17.991963Z,,8611.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR28,KXHIGHTATL-26MAR28-B72.5,2026-03-28,between,72,73,70.00,no,0.0100,0.0000,1.0000,2026-03-27T14:00:00Z,2026-03-29T05:00:00Z,2026-03-29T11:32:17.991963Z,,4452.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR28,KXHIGHTATL-26MAR28-T66,2026-03-28,less,,66,70.00,no,0.0100,0.0000,1.0000,2026-03-27T14:00:00Z,2026-03-29T05:00:00Z,2026-03-29T11:32:17.991963Z,,4977.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR28,KXHIGHTATL-26MAR28-T73,2026-03-28,greater,73,,70.00,no,0.0100,0.0000,1.0000,2026-03-27T14:00:00Z,2026-03-29T05:00:00Z,2026-03-29T11:32:17.991963Z,,4088.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR29,KXHIGHTATL-26MAR29-B65.5,2026-03-29,between,65,66,65.00,yes,0.9900,0.0000,1.0000,2026-03-28T14:00:00Z,2026-03-30T05:00:00Z,2026-03-30T11:32:37.984705Z,,10637.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR29,KXHIGHTATL-26MAR29-B67.5,2026-03-29,between,67,68,65.00,no,0.0100,0.0000,1.0000,2026-03-28T14:00:00Z,2026-03-30T05:00:00Z,2026-03-30T11:32:37.984705Z,,7917.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR29,KXHIGHTATL-26MAR29-B69.5,2026-03-29,between,69,70,65.00,no,0.0100,0.0000,1.0000,2026-03-28T14:00:00Z,2026-03-30T05:00:00Z,2026-03-30T11:32:37.984705Z,,4851.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR29,KXHIGHTATL-26MAR29-B71.5,2026-03-29,between,71,72,65.00,no,0.0100,0.0000,1.0000,2026-03-28T14:00:00Z,2026-03-30T05:00:00Z,2026-03-30T11:32:37.984705Z,,3334.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR29,KXHIGHTATL-26MAR29-T65,2026-03-29,less,,65,65.00,no,0.0100,0.0000,1.0000,2026-03-28T14:00:00Z,2026-03-30T05:00:00Z,2026-03-30T11:32:37.984705Z,,14841.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR29,KXHIGHTATL-26MAR29-T72,2026-03-29,greater,72,,65.00,no,0.0100,0.0000,1.0000,2026-03-28T14:00:00Z,2026-03-30T05:00:00Z,2026-03-30T11:32:37.984705Z,,3270.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR30,KXHIGHTATL-26MAR30-B72.5,2026-03-30,between,72,73,73.00,yes,0.9900,0.0000,1.0000,2026-03-29T14:00:00Z,2026-03-31T05:00:00Z,2026-03-31T11:32:37.966325Z,,16060.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR30,KXHIGHTATL-26MAR30-B74.5,2026-03-30,between,74,75,73.00,no,0.0100,0.0000,1.0000,2026-03-29T14:00:00Z,2026-03-31T05:00:00Z,2026-03-31T11:32:37.966325Z,,14314.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR30,KXHIGHTATL-26MAR30-B76.5,2026-03-30,between,76,77,73.00,no,0.0100,0.0000,1.0000,2026-03-29T14:00:00Z,2026-03-31T05:00:00Z,2026-03-31T11:32:37.966325Z,,9182.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR30,KXHIGHTATL-26MAR30-B78.5,2026-03-30,between,78,79,73.00,no,0.0100,0.0000,1.0000,2026-03-29T14:00:00Z,2026-03-31T05:00:00Z,2026-03-31T11:32:37.966325Z,,3057.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR30,KXHIGHTATL-26MAR30-T72,2026-03-30,less,,72,73.00,no,0.0100,0.0000,1.0000,2026-03-29T14:00:00Z,2026-03-31T05:00:00Z,2026-03-31T11:32:37.966325Z,,16513.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR30,KXHIGHTATL-26MAR30-T79,2026-03-30,greater,79,,73.00,no,0.0100,0.0000,1.0000,2026-03-29T14:00:00Z,2026-03-31T05:00:00Z,2026-03-31T11:32:37.966325Z,,2220.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR31,KXHIGHTATL-26MAR31-B79.5,2026-03-31,between,79,80,84.00,no,0.0100,0.0000,1.0000,2026-03-30T14:00:00Z,2026-04-01T05:00:00Z,2026-04-01T11:32:47.986182Z,,18839.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR31,KXHIGHTATL-26MAR31-B81.5,2026-03-31,between,81,82,84.00,no,0.0100,0.0000,1.0000,2026-03-30T14:00:00Z,2026-04-01T05:00:00Z,2026-04-01T11:32:47.986182Z,,21972.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR31,KXHIGHTATL-26MAR31-B83.5,2026-03-31,between,83,84,84.00,yes,0.9900,0.0000,1.0000,2026-03-30T14:00:00Z,2026-04-01T05:00:00Z,2026-04-01T11:32:47.986182Z,,16459.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR31,KXHIGHTATL-26MAR31-B85.5,2026-03-31,between,85,86,84.00,no,0.0100,0.0000,1.0000,2026-03-30T14:00:00Z,2026-04-01T05:00:00Z,2026-04-01T11:32:47.986182Z,,13612.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR31,KXHIGHTATL-26MAR31-T79,2026-03-31,less,,79,84.00,no,0.0100,0.0000,1.0000,2026-03-30T14:00:00Z,2026-04-01T05:00:00Z,2026-04-01T11:32:47.986182Z,,11582.00
ATL,KXHIGHTATL,KXHIGHTATL-26MAR31,KXHIGHTATL-26MAR31-T86,2026-03-31,greater,86,,84.00,no,0.0100,0.0000,1.0000,2026-03-30T14:00:00Z,2026-04-01T05:00:00Z,2026-04-01T11:32:47.986182Z,,9475.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR01,KXHIGHTATL-26APR01-B80.5,2026-04-01,between,80,81,84.00,no,0.0100,0.0000,1.0000,2026-03-31T14:00:00Z,2026-04-02T05:00:00Z,2026-04-02T11:33:03.524888Z,,8813.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR01,KXHIGHTATL-26APR01-B82.5,2026-04-01,between,82,83,84.00,no,0.0100,0.0000,1.0000,2026-03-31T14:00:00Z,2026-04-02T05:00:00Z,2026-04-02T11:33:03.524888Z,,16033.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR01,KXHIGHTATL-26APR01-B84.5,2026-04-01,between,84,85,84.00,yes,0.9900,0.0000,1.0000,2026-03-31T14:00:00Z,2026-04-02T05:00:00Z,2026-04-02T11:33:03.524888Z,,13637.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR01,KXHIGHTATL-26APR01-B86.5,2026-04-01,between,86,87,84.00,no,0.0100,0.0000,1.0000,2026-03-31T14:00:00Z,2026-04-02T05:00:00Z,2026-04-02T11:33:03.524888Z,,7472.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR01,KXHIGHTATL-26APR01-T80,2026-04-01,less,,80,84.00,no,0.0100,0.0000,1.0000,2026-03-31T14:00:00Z,2026-04-02T05:00:00Z,2026-04-02T11:33:03.524888Z,,6087.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR01,KXHIGHTATL-26APR01-T87,2026-04-01,greater,87,,84.00,no,0.0100,0.0000,1.0000,2026-03-31T14:00:00Z,2026-04-02T05:00:00Z,2026-04-02T11:33:03.524888Z,,3861.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR02,KXHIGHTATL-26APR02-B81.5,2026-04-02,between,81,82,83.00,no,0.0100,0.0000,1.0000,2026-04-01T14:00:00Z,2026-04-03T05:00:00Z,2026-04-03T11:32:33.4419Z,,36892.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR02,KXHIGHTATL-26APR02-B83.5,2026-04-02,between,83,84,83.00,yes,0.9900,0.0000,1.0000,2026-04-01T14:00:00Z,2026-04-03T05:00:00Z,2026-04-03T11:32:33.4419Z,,22025.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR02,KXHIGHTATL-26APR02-B85.5,2026-04-02,between,85,86,83.00,no,0.0100,0.0000,1.0000,2026-04-01T14:00:00Z,2026-04-03T05:00:00Z,2026-04-03T11:32:33.4419Z,,12803.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR02,KXHIGHTATL-26APR02-B87.5,2026-04-02,between,87,88,83.00,no,0.0100,0.0000,1.0000,2026-04-01T14:00:00Z,2026-04-03T05:00:00Z,2026-04-03T11:32:33.4419Z,,4415.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR02,KXHIGHTATL-26APR02-T81,2026-04-02,less,,81,83.00,no,0.0100,0.0000,1.0000,2026-04-01T14:00:00Z,2026-04-03T05:00:00Z,2026-04-03T11:32:33.4419Z,,7713.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR02,KXHIGHTATL-26APR02-T88,2026-04-02,greater,88,,83.00,no,0.0100,0.0000,1.0000,2026-04-01T14:00:00Z,2026-04-03T05:00:00Z,2026-04-03T11:32:33.4419Z,,1483.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR03,KXHIGHTATL-26APR03-B79.5,2026-04-03,between,79,80,83.00,no,0.0100,0.0000,1.0000,2026-04-02T14:00:00Z,2026-04-04T05:00:00Z,2026-04-04T11:33:23.490087Z,,7164.00
ATL,KXHIGHTATL,KXHIGHTATL-26APR03,KXHIGHTATL-26APR03-B81.5,2026-04-03,between,81,82,83.00,no,0.0100,0.0000,1.0000,2026-04-02T14:00:00Z,2026-04-04T05:00:00Z,2026-04-04T11:33:23.490087Z,,14624.00
